X,Y,File,Folder,Point_Index
507.949,250.633,m-007-05.pts,m-007,13
390.38,309.873,m-007-05.pts,m-007,14
374.886,318.987,m-007-05.pts,m-007,15
406.785,318.076,m-007-05.pts,m-007,16
393.114,356.354,m-007-05.pts,m-007,17
399.494,394.633,m-007-05.pts,m-007,18
399.494,467.544,m-007-05.pts,m-007,19
287.392,389.165,m-007-05.pts,m-007,20
502.481,376.405,m-007-05.pts,m-007,21
325.969,255.594,m-008-01.pts,m-008,0
440.992,265.086,m-008-01.pts,m-008,1
327.887,384.105,m-008-01.pts,m-008,2
432.362,386.517,m-008-01.pts,m-008,3
277.95,227.676,m-008-01.pts,m-008,4
364.318,238.952,m-008-01.pts,m-008,5
395.206,240.518,m-008-01.pts,m-008,6
491.802,237.168,m-008-01.pts,m-008,7
269.742,257.952,m-008-01.pts,m-008,8
294.143,257.828,m-008-01.pts,m-008,9
346.862,260.349,m-008-01.pts,m-008,10
413.074,268.436,m-008-01.pts,m-008,11
465.56,267.32,m-008-01.pts,m-008,12
509.67,265.645,m-008-01.pts,m-008,13
379.014,327.064,m-008-01.pts,m-008,14
361.146,334.323,m-008-01.pts,m-008,15
392.414,338.79,m-008-01.pts,m-008,16
378.793,375.4,m-008-01.pts,m-008,17
377.187,406.047,m-008-01.pts,m-008,18
377.339,462.746,m-008-01.pts,m-008,19
287.188,387.636,m-008-01.pts,m-008,20
492.361,387.367,m-008-01.pts,m-008,21
333.361,255.695,m-008-02.pts,m-008,0
448.597,272.239,m-008-02.pts,m-008,1
319.67,362.374,m-008-02.pts,m-008,2
438.899,378.917,m-008-02.pts,m-008,3
287.723,230.024,m-008-02.pts,m-008,4
375.006,243.715,m-008-02.pts,m-008,5
402.959,242.574,m-008-02.pts,m-008,6
502.792,247.138,m-008-02.pts,m-008,7
278.025,253.984,m-008-02.pts,m-008,8
299.703,256.266,m-008-02.pts,m-008,9
364.167,260.829,m-008-02.pts,m-008,10
422.355,270.528,m-008-02.pts,m-008,11
474.839,276.803,m-008-02.pts,m-008,12
521.617,285.93,m-008-02.pts,m-008,13
382.992,332.139,m-008-02.pts,m-008,14
363.026,337.843,m-008-02.pts,m-008,15
403.529,343.548,m-008-02.pts,m-008,16
377.288,361.803,m-008-02.pts,m-008,17
371.583,409.152,m-008-02.pts,m-008,18
369.872,464.488,m-008-02.pts,m-008,19
279.166,356.098,m-008-02.pts,m-008,20
502.792,377.776,m-008-02.pts,m-008,21
328.577,283.175,m-008-03.pts,m-008,0
449.209,291.021,m-008-03.pts,m-008,1
335.442,413.615,m-008-03.pts,m-008,2
433.027,418.029,m-008-03.pts,m-008,3
282.971,261.598,m-008-03.pts,m-008,4
374.182,270.916,m-008-03.pts,m-008,5
400.662,272.387,m-008-03.pts,m-008,6
506.584,273.858,m-008-03.pts,m-008,7
267.279,282.194,m-008-03.pts,m-008,8
297.192,284.646,m-008-03.pts,m-008,9
354.076,287.098,m-008-03.pts,m-008,10
422.239,296.415,m-008-03.pts,m-008,11
473.994,296.013,m-008-03.pts,m-008,12
516.391,291.511,m-008-03.pts,m-008,13
385.951,357.222,m-008-03.pts,m-008,14
368.297,368.501,m-008-03.pts,m-008,15
400.662,370.953,m-008-03.pts,m-008,16
383.009,406.75,m-008-03.pts,m-008,17
382.518,436.663,m-008-03.pts,m-008,18
382.518,487.172,m-008-03.pts,m-008,19
287.875,408.712,m-008-03.pts,m-008,20
495.795,419.99,m-008-03.pts,m-008,21
338.43,259.747,m-008-05.pts,m-008,0
456.0,267.038,m-008-05.pts,m-008,1
346.633,383.696,m-008-05.pts,m-008,2
440.506,388.253,m-008-05.pts,m-008,3
290.127,249.722,m-008-05.pts,m-008,4
384.911,238.785,m-008-05.pts,m-008,5
410.43,236.051,m-008-05.pts,m-008,6
510.684,253.367,m-008-05.pts,m-008,7
284.658,257.924,m-008-05.pts,m-008,8
313.823,262.481,m-008-05.pts,m-008,9
360.304,265.215,m-008-05.pts,m-008,10
432.304,269.772,m-008-05.pts,m-008,11
475.139,270.684,m-008-05.pts,m-008,12
520.709,268.861,m-008-05.pts,m-008,13
392.203,329.924,m-008-05.pts,m-008,14
378.532,337.215,m-008-05.pts,m-008,15
409.519,338.127,m-008-05.pts,m-008,16
390.38,373.671,m-008-05.pts,m-008,17
391.291,403.747,m-008-05.pts,m-008,18
391.291,462.076,m-008-05.pts,m-008,19
301.975,385.519,m-008-05.pts,m-008,20
501.57,390.076,m-008-05.pts,m-008,21
317.735,266.556,m-009-01.pts,m-009,0
432.457,270.429,m-009-01.pts,m-009,1
328.868,400.641,m-009-01.pts,m-009,2
419.871,400.157,m-009-01.pts,m-009,3
265.94,249.614,m-009-01.pts,m-009,4
350.651,243.321,m-009-01.pts,m-009,5
399.057,243.321,m-009-01.pts,m-009,6
486.672,258.811,m-009-01.pts,m-009,7
248.998,267.525,m-009-01.pts,m-009,8
291.111,269.945,m-009-01.pts,m-009,9
340.485,269.945,m-009-01.pts,m-009,10
409.222,274.301,m-009-01.pts,m-009,11
456.176,273.333,m-009-01.pts,m-009,12
496.73,268.786,m-009-01.pts,m-009,13
374.37,332.873,m-009-01.pts,m-009,14
357.428,346.91,m-009-01.pts,m-009,15
390.344,347.395,m-009-01.pts,m-009,16
372.803,384.793,m-009-01.pts,m-009,17
372.367,413.212,m-009-01.pts,m-009,18
369.909,480.659,m-009-01.pts,m-009,19
263.52,397.737,m-009-01.pts,m-009,20
486.188,398.705,m-009-01.pts,m-009,21
320.24,259.689,m-009-02.pts,m-009,0
434.905,267.105,m-009-02.pts,m-009,1
308.261,374.924,m-009-02.pts,m-009,2
434.905,378.917,m-009-02.pts,m-009,3
270.039,245.997,m-009-02.pts,m-009,4
352.187,234.588,m-009-02.pts,m-009,5
397.825,238.581,m-009-02.pts,m-009,6
485.107,249.991,m-009-02.pts,m-009,7
256.347,260.259,m-009-02.pts,m-009,8
292.858,261.4,m-009-02.pts,m-009,9
344.771,261.4,m-009-02.pts,m-009,10
407.523,267.675,m-009-02.pts,m-009,11
462.859,271.668,m-009-02.pts,m-009,12
498.798,272.239,m-009-02.pts,m-009,13
375.006,329.286,m-009-02.pts,m-009,14
360.174,340.696,m-009-02.pts,m-009,15
394.972,339.555,m-009-02.pts,m-009,16
370.442,370.36,m-009-02.pts,m-009,17
369.301,412.575,m-009-02.pts,m-009,18
368.731,481.603,m-009-02.pts,m-009,19
258.059,373.213,m-009-02.pts,m-009,20
490.241,381.199,m-009-02.pts,m-009,21
324.429,270.966,m-009-03.pts,m-009,0
437.351,281.003,m-009-03.pts,m-009,1
319.411,399.445,m-009-03.pts,m-009,2
422.294,404.965,m-009-03.pts,m-009,3
271.231,260.928,m-009-03.pts,m-009,4
365.583,261.43,m-009-03.pts,m-009,5
391.178,264.441,m-009-03.pts,m-009,6
491.051,280.501,m-009-03.pts,m-009,7
252.16,275.482,m-009-03.pts,m-009,8
290.302,274.981,m-009-03.pts,m-009,9
348.519,276.486,m-009-03.pts,m-009,10
411.253,284.516,m-009-03.pts,m-009,11
465.455,288.029,m-009-03.pts,m-009,12
502.092,289.535,m-009-03.pts,m-009,13
376.122,345.243,m-009-03.pts,m-009,14
358.055,354.276,m-009-03.pts,m-009,15
391.178,356.786,m-009-03.pts,m-009,16
373.111,391.917,m-009-03.pts,m-009,17
372.107,418.516,m-009-03.pts,m-009,18
371.104,483.257,m-009-03.pts,m-009,19
259.688,393.924,m-009-03.pts,m-009,20
483.523,412.493,m-009-03.pts,m-009,21
315.646,266.127,m-009-05.pts,m-009,0
430.481,268.861,m-009-05.pts,m-009,1
331.139,397.367,m-009-05.pts,m-009,2
418.633,396.456,m-009-05.pts,m-009,3
264.608,257.013,m-009-05.pts,m-009,4
353.013,245.165,m-009-05.pts,m-009,5
394.937,241.519,m-009-05.pts,m-009,6
481.519,259.747,m-009-05.pts,m-009,7
249.114,267.038,m-009-05.pts,m-009,8
293.772,268.861,m-009-05.pts,m-009,9
336.608,267.949,m-009-05.pts,m-009,10
409.519,271.595,m-009-05.pts,m-009,11
455.089,274.329,m-009-05.pts,m-009,12
497.013,269.772,m-009-05.pts,m-009,13
372.152,339.038,m-009-05.pts,m-009,14
357.57,343.595,m-009-05.pts,m-009,15
392.203,343.595,m-009-05.pts,m-009,16
373.063,380.962,m-009-05.pts,m-009,17
376.709,414.684,m-009-05.pts,m-009,18
376.709,475.747,m-009-05.pts,m-009,19
269.165,398.278,m-009-05.pts,m-009,20
484.253,398.278,m-009-05.pts,m-009,21
358.206,254.37,m-010-01.pts,m-010,0
475.129,249.109,m-010-01.pts,m-010,1
368.814,395.177,m-010-01.pts,m-010,2
473.848,389.111,m-010-01.pts,m-010,3
296.344,245.14,m-010-01.pts,m-010,4
394.452,233.909,m-010-01.pts,m-010,5
433.037,230.401,m-010-01.pts,m-010,6
532.42,232.739,m-010-01.pts,m-010,7
286.884,262.555,m-010-01.pts,m-010,8
324.884,260.801,m-010-01.pts,m-010,9
384.514,253.201,m-010-01.pts,m-010,10
444.729,254.37,m-010-01.pts,m-010,11
504.722,252.53,m-010-01.pts,m-010,12
549.959,248.524,m-010-01.pts,m-010,13
413.296,325.765,m-010-01.pts,m-010,14
395.622,335.631,m-010-01.pts,m-010,15
433.621,334.462,m-010-01.pts,m-010,16
417.769,381.844,m-010-01.pts,m-010,17
418.421,409.292,m-010-01.pts,m-010,18
423.683,496.983,m-010-01.pts,m-010,19
309.684,401.692,m-010-01.pts,m-010,20
540.02,388.246,m-010-01.pts,m-010,21
354.224,254.937,m-010-02.pts,m-010,0
471.044,246.945,m-010-02.pts,m-010,1
353.61,378.52,m-010-02.pts,m-010,2
479.037,374.831,m-010-02.pts,m-010,3
295.2,249.404,m-010-02.pts,m-010,4
390.5,232.188,m-010-02.pts,m-010,5
434.154,226.655,m-010-02.pts,m-010,6
526.995,222.966,m-010-02.pts,m-010,7
278.599,265.39,m-010-02.pts,m-010,8
321.023,262.93,m-010-02.pts,m-010,9
385.581,253.708,m-010-02.pts,m-010,10
441.532,252.478,m-010-02.pts,m-010,11
503.016,247.559,m-010-02.pts,m-010,12
546.055,240.796,m-010-02.pts,m-010,13
415.094,324.414,m-010-02.pts,m-010,14
391.73,335.482,m-010-02.pts,m-010,15
437.843,333.022,m-010-02.pts,m-010,16
415.094,372.987,m-010-02.pts,m-010,17
418.783,412.951,m-010-02.pts,m-010,18
426.776,500.259,m-010-02.pts,m-010,19
302.578,382.824,m-010-02.pts,m-010,20
538.677,370.527,m-010-02.pts,m-010,21
358.571,259.768,m-010-03.pts,m-010,0
474.826,255.012,m-010-03.pts,m-010,1
372.839,395.575,m-010-03.pts,m-010,2
473.77,391.348,m-010-03.pts,m-010,3
304.82,251.734,m-010-03.pts,m-010,4
398.637,239.403,m-010-03.pts,m-010,5
434.665,240.215,m-010-03.pts,m-010,6
528.97,238.676,m-010-03.pts,m-010,7
285.647,264.523,m-010-03.pts,m-010,8
331.621,266.109,m-010-03.pts,m-010,9
389.22,262.938,m-010-03.pts,m-010,10
446.291,258.182,m-010-03.pts,m-010,11
504.419,259.239,m-010-03.pts,m-010,12
546.693,256.068,m-010-03.pts,m-010,13
417.755,329.521,m-010-03.pts,m-010,14
401.374,340.618,m-010-03.pts,m-010,15
436.251,339.561,m-010-03.pts,m-010,16
419.341,385.006,m-010-03.pts,m-010,17
421.983,412.485,m-010-03.pts,m-010,18
427.796,489.108,m-010-03.pts,m-010,19
307.841,397.689,m-010-03.pts,m-010,20
537.71,389.762,m-010-03.pts,m-010,21
364.861,254.278,m-010-05.pts,m-010,0
481.519,248.81,m-010-05.pts,m-010,1
379.443,391.899,m-010-05.pts,m-010,2
478.785,388.253,m-010-05.pts,m-010,3
310.177,250.633,m-010-05.pts,m-010,4
407.696,232.405,m-010-05.pts,m-010,5
443.241,231.494,m-010-05.pts,m-010,6
535.291,242.43,m-010-05.pts,m-010,7
293.772,257.013,m-010-05.pts,m-010,8
344.81,261.57,m-010-05.pts,m-010,9
389.468,255.19,m-010-05.pts,m-010,10
453.266,255.19,m-010-05.pts,m-010,11
504.304,254.278,m-010-05.pts,m-010,12
549.873,247.899,m-010-05.pts,m-010,13
424.101,319.899,m-010-05.pts,m-010,14
405.873,330.835,m-010-05.pts,m-010,15
449.62,329.013,m-010-05.pts,m-010,16
427.747,376.405,m-010-05.pts,m-010,17
429.57,409.215,m-010-05.pts,m-010,18
429.57,494.886,m-010-05.pts,m-010,19
316.557,394.633,m-010-05.pts,m-010,20
540.759,385.519,m-010-05.pts,m-010,21
326.286,254.021,m-011-01.pts,m-011,0
444.808,257.891,m-011-01.pts,m-011,1
328.705,386.088,m-011-01.pts,m-011,2
439.97,390.442,m-011-01.pts,m-011,3
278.394,225.479,m-011-01.pts,m-011,4
366.439,226.447,m-011-01.pts,m-011,5
413.847,229.349,m-011-01.pts,m-011,6
497.054,231.768,m-011-01.pts,m-011,7
250.336,252.57,m-011-01.pts,m-011,8
300.647,254.989,m-011-01.pts,m-011,9
351.442,255.956,m-011-01.pts,m-011,10
421.587,258.375,m-011-01.pts,m-011,11
472.866,260.31,m-011-01.pts,m-011,12
513.502,261.761,m-011-01.pts,m-011,13
389.659,325.618,m-011-01.pts,m-011,14
370.792,334.809,m-011-01.pts,m-011,15
405.139,336.744,m-011-01.pts,m-011,16
385.305,378.348,m-011-01.pts,m-011,17
384.338,405.439,m-011-01.pts,m-011,18
381.435,483.808,m-011-01.pts,m-011,19
255.173,385.121,m-011-01.pts,m-011,20
496.087,390.442,m-011-01.pts,m-011,21
308.471,233.155,m-011-02.pts,m-011,0
426.555,236.748,m-011-02.pts,m-011,1
297.34,342.814,m-011-02.pts,m-011,2
429.132,350.818,m-011-02.pts,m-011,3
258.157,200.296,m-011-02.pts,m-011,4
342.356,199.783,m-011-02.pts,m-011,5
388.049,198.756,m-011-02.pts,m-011,6
478.409,213.132,m-011-02.pts,m-011,7
236.594,233.668,m-011-02.pts,m-011,8
278.132,238.235,m-011-02.pts,m-011,9
339.492,235.567,m-011-02.pts,m-011,10
404.588,236.101,m-011-02.pts,m-011,11
451.542,239.302,m-011-02.pts,m-011,12
503.566,239.315,m-011-02.pts,m-011,13
366.486,297.844,m-011-02.pts,m-011,14
345.95,308.625,m-011-02.pts,m-011,15
385.482,309.139,m-011-02.pts,m-011,16
363.406,339.43,m-011-02.pts,m-011,17
360.325,391.797,m-011-02.pts,m-011,18
357.758,459.567,m-011-02.pts,m-011,19
236.08,340.97,m-011-02.pts,m-011,20
494.325,350.725,m-011-02.pts,m-011,21
336.04,266.432,m-011-03.pts,m-011,0
455.131,270.31,m-011-03.pts,m-011,1
340.727,402.864,m-011-03.pts,m-011,2
444.873,409.112,m-011-03.pts,m-011,3
285.009,247.165,m-011-03.pts,m-011,4
384.468,246.644,m-011-03.pts,m-011,5
415.191,243.52,m-011-03.pts,m-011,6
509.444,246.644,m-011-03.pts,m-011,7
263.138,267.473,m-011-03.pts,m-011,8
304.796,268.515,m-011-03.pts,m-011,9
361.556,270.077,m-011-03.pts,m-011,10
432.587,272.686,m-011-03.pts,m-011,11
482.707,271.591,m-011-03.pts,m-011,12
523.504,270.598,m-011-03.pts,m-011,13
396.445,343.5,m-011-03.pts,m-011,14
378.22,353.394,m-011-03.pts,m-011,15
414.15,354.956,m-011-03.pts,m-011,16
391.238,395.053,m-011-03.pts,m-011,17
391.238,432.545,m-011-03.pts,m-011,18
391.238,495.554,m-011-03.pts,m-011,19
270.949,397.135,m-011-03.pts,m-011,20
502.154,409.112,m-011-03.pts,m-011,21
335.696,253.367,m-011-05.pts,m-011,0
456.911,257.924,m-011-05.pts,m-011,1
340.578,386.567,m-011-05.pts,m-011,2
442.802,392.835,m-011-05.pts,m-011,3
288.304,238.785,m-011-05.pts,m-011,4
385.823,233.316,m-011-05.pts,m-011,5
417.722,233.316,m-011-05.pts,m-011,6
507.949,240.608,m-011-05.pts,m-011,7
262.785,261.57,m-011-05.pts,m-011,8
311.089,258.835,m-011-05.pts,m-011,9
361.215,257.013,m-011-05.pts,m-011,10
434.127,260.658,m-011-05.pts,m-011,11
483.342,264.304,m-011-05.pts,m-011,12
518.886,267.038,m-011-05.pts,m-011,13
398.923,324.365,m-011-05.pts,m-011,14
383.975,333.526,m-011-05.pts,m-011,15
417.728,335.937,m-011-05.pts,m-011,16
396.512,374.512,m-011-05.pts,m-011,17
394.583,407.783,m-011-05.pts,m-011,18
394.583,475.289,m-011-05.pts,m-011,19
269.215,384.638,m-011-05.pts,m-011,20
500.183,393.8,m-011-05.pts,m-011,21
322.182,258.701,m-012-01.pts,m-012,0
432.714,256.924,m-012-01.pts,m-012,1
334.51,392.861,m-012-01.pts,m-012,2
428.36,389.474,m-012-01.pts,m-012,3
272.105,244.346,m-012-01.pts,m-012,4
355.312,239.025,m-012-01.pts,m-012,5
400.786,239.992,m-012-01.pts,m-012,6
482.541,240.96,m-012-01.pts,m-012,7
257.108,264.18,m-012-01.pts,m-012,8
295.326,262.729,m-012-01.pts,m-012,9
346.604,262.245,m-012-01.pts,m-012,10
409.977,259.343,m-012-01.pts,m-012,11
461.74,260.31,m-012-01.pts,m-012,12
500.441,258.859,m-012-01.pts,m-012,13
381.435,325.134,m-012-01.pts,m-012,14
367.89,334.809,m-012-01.pts,m-012,15
395.464,333.842,m-012-01.pts,m-012,16
381.919,375.445,m-012-01.pts,m-012,17
381.919,404.471,m-012-01.pts,m-012,18
382.886,476.552,m-012-01.pts,m-012,19
268.719,392.861,m-012-01.pts,m-012,20
488.346,387.539,m-012-01.pts,m-012,21
319.253,257.285,m-012-02.pts,m-012,0
431.689,251.637,m-012-02.pts,m-012,1
317.712,367.667,m-012-02.pts,m-012,2
445.037,359.453,m-012-02.pts,m-012,3
273.046,242.396,m-012-02.pts,m-012,4
349.544,232.641,m-012-02.pts,m-012,5
398.317,228.534,m-012-02.pts,m-012,6
476.869,233.155,m-012-02.pts,m-012,7
251.483,264.472,m-012-02.pts,m-012,8
293.069,260.879,m-012-02.pts,m-012,9
343.383,257.798,m-012-02.pts,m-012,10
408.585,255.231,m-012-02.pts,m-012,11
459.413,251.637,m-012-02.pts,m-012,12
495.865,249.07,m-012-02.pts,m-012,13
380.348,316.327,m-012-02.pts,m-012,14
360.839,328.135,m-012-02.pts,m-012,15
395.75,327.622,m-012-02.pts,m-012,16
378.64,354.257,m-012-02.pts,m-012,17
382.067,405.559,m-012-02.pts,m-012,18
387.887,475.225,m-012-02.pts,m-012,19
261.751,372.288,m-012-02.pts,m-012,20
498.945,355.859,m-012-02.pts,m-012,21
329.566,278.265,m-012-03.pts,m-012,0
443.718,276.297,m-012-03.pts,m-012,1
343.343,416.527,m-012-03.pts,m-012,2
437.321,411.115,m-012-03.pts,m-012,3
282.33,263.996,m-012-03.pts,m-012,4
371.388,263.504,m-012-03.pts,m-012,5
401.895,262.028,m-012-03.pts,m-012,6
490.953,262.028,m-012-03.pts,m-012,7
266.585,278.757,m-012-03.pts,m-012,8
301.028,283.678,m-012-03.pts,m-012,9
353.675,282.694,m-012-03.pts,m-012,10
417.148,279.249,m-012-03.pts,m-012,11
472.256,278.757,m-012-03.pts,m-012,12
505.714,274.329,m-012-03.pts,m-012,13
390.848,350.722,m-012-03.pts,m-012,14
373.849,361.911,m-012-03.pts,m-012,15
405.339,360.435,m-012-03.pts,m-012,16
388.61,402.75,m-012-03.pts,m-012,17
390.578,434.24,m-012-03.pts,m-012,18
395.006,495.252,m-012-03.pts,m-012,19
284.298,416.527,m-012-03.pts,m-012,20
493.905,410.623,m-012-03.pts,m-012,21
337.519,264.304,m-012-05.pts,m-012,0
450.532,262.481,m-012-05.pts,m-012,1
353.013,401.013,m-012-05.pts,m-012,2
440.506,396.456,m-012-05.pts,m-012,3
292.861,252.456,m-012-05.pts,m-012,4
379.443,246.076,m-012-05.pts,m-012,5
412.253,245.165,m-012-05.pts,m-012,6
494.278,248.81,m-012-05.pts,m-012,7
271.899,271.595,m-012-05.pts,m-012,8
311.089,268.861,m-012-05.pts,m-012,9
363.038,268.861,m-012-05.pts,m-012,10
427.747,267.949,m-012-05.pts,m-012,11
475.139,266.127,m-012-05.pts,m-012,12
508.861,267.038,m-012-05.pts,m-012,13
399.494,325.367,m-012-05.pts,m-012,14
384.0,340.861,m-012-05.pts,m-012,15
414.076,339.949,m-012-05.pts,m-012,16
397.671,379.139,m-012-05.pts,m-012,17
397.671,415.595,m-012-05.pts,m-012,18
397.671,478.481,m-012-05.pts,m-012,19
281.924,398.278,m-012-05.pts,m-012,20
500.183,393.8,m-012-05.pts,m-012,21
312.741,257.891,m-013-01.pts,m-013,0
426.909,251.602,m-013-01.pts,m-013,1
328.705,382.702,m-013-01.pts,m-013,2
418.201,374.478,m-013-01.pts,m-013,3
263.881,242.411,m-013-01.pts,m-013,4
343.218,232.736,m-013-01.pts,m-013,5
379.984,228.382,m-013-01.pts,m-013,6
476.736,227.898,m-013-01.pts,m-013,7
251.787,261.761,m-013-01.pts,m-013,8
286.618,258.375,m-013-01.pts,m-013,9
336.445,257.891,m-013-01.pts,m-013,10
400.786,254.989,m-013-01.pts,m-013,11
454.967,248.7,m-013-01.pts,m-013,12
502.376,243.862,m-013-01.pts,m-013,13
369.341,323.683,m-013-01.pts,m-013,14
351.926,335.777,m-013-01.pts,m-013,15
388.208,330.939,m-013-01.pts,m-013,16
373.63,368.789,m-013-01.pts,m-013,17
375.146,391.41,m-013-01.pts,m-013,18
379.984,463.974,m-013-01.pts,m-013,19
274.524,386.572,m-013-01.pts,m-013,20
492.217,367.221,m-013-01.pts,m-013,21
311.551,251.637,m-013-02.pts,m-013,0
426.041,248.043,m-013-02.pts,m-013,1
314.169,359.034,m-013-02.pts,m-013,2
431.517,352.668,m-013-02.pts,m-013,3
260.724,237.262,m-013-02.pts,m-013,4
345.436,226.994,m-013-02.pts,m-013,5
384.969,225.967,m-013-02.pts,m-013,6
471.735,221.346,m-013-02.pts,m-013,7
248.916,253.691,m-013-02.pts,m-013,8
279.207,252.664,m-013-02.pts,m-013,9
335.682,253.691,m-013-02.pts,m-013,10
401.911,251.124,m-013-02.pts,m-013,11
452.738,245.99,m-013-02.pts,m-013,12
500.485,244.449,m-013-02.pts,m-013,13
372.133,321.461,m-013-02.pts,m-013,14
352.111,331.729,m-013-02.pts,m-013,15
390.616,327.622,m-013-02.pts,m-013,16
371.585,352.499,m-013-02.pts,m-013,17
372.794,392.581,m-013-02.pts,m-013,18
377.781,457.0,m-013-02.pts,m-013,19
265.345,361.506,m-013-02.pts,m-013,20
491.757,349.698,m-013-02.pts,m-013,21
306.891,282.238,m-013-03.pts,m-013,0
423.782,280.248,m-013-03.pts,m-013,1
322.311,409.077,m-013-03.pts,m-013,2
408.86,405.097,m-013-03.pts,m-013,3
256.156,272.29,m-013-03.pts,m-013,4
348.673,274.777,m-013-03.pts,m-013,5
375.036,273.782,m-013-03.pts,m-013,6
478.496,266.321,m-013-03.pts,m-013,7
245.71,282.238,m-013-03.pts,m-013,8
280.031,283.233,m-013-03.pts,m-013,9
332.756,284.725,m-013-03.pts,m-013,10
395.43,285.72,m-013-03.pts,m-013,11
459.595,281.243,m-013-03.pts,m-013,12
496.9,279.751,m-013-03.pts,m-013,13
364.029,362.116,m-013-03.pts,m-013,14
346.186,372.269,m-013-03.pts,m-013,15
381.502,371.274,m-013-03.pts,m-013,16
364.093,402.61,m-013-03.pts,m-013,17
366.58,431.957,m-013-03.pts,m-013,18
370.559,484.185,m-013-03.pts,m-013,19
269.088,408.082,m-013-03.pts,m-013,20
481.978,400.123,m-013-03.pts,m-013,21
318.38,250.633,m-013-05.pts,m-013,0
435.038,246.076,m-013-05.pts,m-013,1
335.696,373.671,m-013-05.pts,m-013,2
421.367,367.291,m-013-05.pts,m-013,3
266.43,245.165,m-013-05.pts,m-013,4
359.392,225.114,m-013-05.pts,m-013,5
391.291,223.291,m-013-05.pts,m-013,6
486.987,234.228,m-013-05.pts,m-013,7
254.582,261.57,m-013-05.pts,m-013,8
291.038,253.367,m-013-05.pts,m-013,9
342.076,252.456,m-013-05.pts,m-013,10
405.873,251.544,m-013-05.pts,m-013,11
460.557,246.987,m-013-05.pts,m-013,12
506.127,252.456,m-013-05.pts,m-013,13
376.709,317.165,m-013-05.pts,m-013,14
362.127,327.19,m-013-05.pts,m-013,15
396.759,325.367,m-013-05.pts,m-013,16
380.354,356.354,m-013-05.pts,m-013,17
380.354,383.696,m-013-05.pts,m-013,18
380.354,445.671,m-013-05.pts,m-013,19
274.633,377.316,m-013-05.pts,m-013,20
487.899,368.203,m-013-05.pts,m-013,21
322.375,267.417,m-014-01.pts,m-014,0
449.083,264.018,m-014-01.pts,m-014,1
335.968,394.61,m-014-01.pts,m-014,2
443.257,390.241,m-014-01.pts,m-014,3
280.138,252.367,m-014-01.pts,m-014,4
373.835,249.454,m-014-01.pts,m-014,5
406.847,247.512,m-014-01.pts,m-014,6
496.659,244.599,m-014-01.pts,m-014,7
259.749,273.728,m-014-01.pts,m-014,8
293.732,272.757,m-014-01.pts,m-014,9
350.532,268.387,m-014-01.pts,m-014,10
423.838,267.417,m-014-01.pts,m-014,11
478.697,266.446,m-014-01.pts,m-014,12
511.709,262.562,m-014-01.pts,m-014,13
392.283,329.072,m-014-01.pts,m-014,14
374.32,338.781,m-014-01.pts,m-014,15
405.39,340.237,m-014-01.pts,m-014,16
389.37,380.046,m-014-01.pts,m-014,17
390.826,415.0,m-014-01.pts,m-014,18
394.224,486.85,m-014-01.pts,m-014,19
272.856,395.581,m-014-01.pts,m-014,20
506.369,384.901,m-014-01.pts,m-014,21
323.873,257.798,m-014-02.pts,m-014,0
450.685,264.472,m-014-02.pts,m-014,1
312.578,364.587,m-014-02.pts,m-014,2
448.631,376.395,m-014-02.pts,m-014,3
280.234,240.342,m-014-02.pts,m-014,4
369.566,241.369,m-014-02.pts,m-014,5
405.505,240.342,m-014-02.pts,m-014,6
499.972,247.53,m-014-02.pts,m-014,7
261.751,254.718,m-014-02.pts,m-014,8
297.176,258.311,m-014-02.pts,m-014,9
352.111,262.932,m-014-02.pts,m-014,10
422.447,265.499,m-014-02.pts,m-014,11
477.382,269.093,m-014-02.pts,m-014,12
514.861,273.2,m-014-02.pts,m-014,13
387.536,321.974,m-014-02.pts,m-014,14
368.54,333.269,m-014-02.pts,m-014,15
403.965,335.323,m-014-02.pts,m-014,16
379.835,364.073,m-014-02.pts,m-014,17
376.241,426.196,m-014-02.pts,m-014,18
374.187,482.671,m-014-02.pts,m-014,19
261.751,362.533,m-014-02.pts,m-014,20
499.459,384.096,m-014-02.pts,m-014,21
318.998,267.566,m-014-03.pts,m-014,0
448.351,273.513,m-014-03.pts,m-014,1
322.963,402.371,m-014-03.pts,m-014,2
429.518,405.344,m-014-03.pts,m-014,3
275.88,257.158,m-014-03.pts,m-014,4
374.506,258.15,m-014-03.pts,m-014,5
398.295,256.663,m-014-03.pts,m-014,6
492.46,264.593,m-014-03.pts,m-014,7
252.091,269.053,m-014-03.pts,m-014,8
288.27,273.513,m-014-03.pts,m-014,9
348.698,271.34,m-014-03.pts,m-014,10
419.606,275.991,m-014-03.pts,m-014,11
475.113,278.469,m-014-03.pts,m-014,12
503.363,277.974,m-014-03.pts,m-014,13
384.913,339.924,m-014-03.pts,m-014,14
366.479,350.778,m-014-03.pts,m-014,15
396.808,352.315,m-014-03.pts,m-014,16
375.992,392.459,m-014-03.pts,m-014,17
